"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT050635","hsa","hsa","hsa-miR-19b-3p","ELOVL5","0","0","0","0","1","0","0","0","1","5"
"MIRT050636","hsa","hsa","hsa-miR-19b-3p","DEGS1","0","0","0","0","1","0","0","0","1","1"
"MIRT050637","hsa","hsa","hsa-miR-19b-3p","TSC22D3","0","0","0","0","1","0","0","0","1","1"
"MIRT050638","hsa","hsa","hsa-miR-19b-3p","TMBIM6","0","0","0","0","1","0","0","0","1","4"
"MIRT050639","hsa","hsa","hsa-miR-19b-3p","NUTF2","0","0","0","0","1","0","0","0","1","1"
"MIRT050640","hsa","hsa","hsa-miR-19b-3p","RAB21","0","0","0","0","1","0","0","0","1","2"
"MIRT053763","hsa","hsa","hsa-miR-19b-3p","MXD1","1","1","1","0","0","0","0","0","3","1"
"MIRT056047","hsa","hsa","hsa-miR-19b-3p","MLLT10","0","0","0","0","1","0","0","0","1","1"
"MIRT056384","hsa","hsa","hsa-miR-19b-3p","ZMYND11","0","0","0","0","1","0","0","0","1","2"
"MIRT057491","hsa","hsa","hsa-miR-19b-3p","CEP55","0","0","0","0","1","0","0","0","1","2"
"MIRT057812","hsa","hsa","hsa-miR-19b-3p","SLC30A7","0","0","0","0","1","0","0","0","1","2"
"MIRT060677","hsa","hsa","hsa-miR-19b-3p","KLHL20","0","0","0","0","1","0","0","0","1","1"
"MIRT062707","hsa","hsa","hsa-miR-19b-3p","MLEC","0","0","0","0","1","0","0","0","1","3"
"MIRT063999","hsa","hsa","hsa-miR-19b-3p","KLHL42","0","0","0","0","1","0","0","0","1","1"
"MIRT064796","hsa","hsa","hsa-miR-19b-3p","ZBTB18","0","0","0","0","1","0","0","0","1","2"
"MIRT065617","hsa","hsa","hsa-miR-19b-3p","CLIC4","0","0","0","0","1","0","0","0","1","1"
"MIRT066936","hsa","hsa","hsa-miR-19b-3p","SLC9A1","0","0","0","0","1","0","0","0","1","1"
"MIRT067194","hsa","hsa","hsa-miR-19b-3p","STX12","0","0","0","0","1","0","0","0","1","1"
"MIRT068829","hsa","hsa","hsa-miR-19b-3p","FNDC3A","0","0","0","0","1","0","0","0","1","1"
"MIRT069291","hsa","hsa","hsa-miR-19b-3p","WDR20","0","0","0","0","1","0","0","0","1","1"
"MIRT069423","hsa","hsa","hsa-miR-19b-3p","SIVA1","0","0","0","0","1","0","0","0","1","2"
"MIRT070994","hsa","hsa","hsa-miR-19b-3p","SMOC1","0","0","0","0","1","0","0","0","1","1"
"MIRT071087","hsa","hsa","hsa-miR-19b-3p","RBM25","0","0","0","0","1","0","0","0","1","1"
"MIRT071481","hsa","hsa","hsa-miR-19b-3p","CALM1","0","0","0","0","1","0","0","0","1","1"
"MIRT071902","hsa","hsa","hsa-miR-19b-3p","ZFYVE9","0","0","0","0","1","0","0","0","1","1"
"MIRT072479","hsa","hsa","hsa-miR-19b-3p","RAB8B","0","0","0","0","1","0","0","0","1","1"
"MIRT073804","hsa","hsa","hsa-miR-19b-3p","ERCC4","0","0","0","0","1","0","0","0","1","2"
"MIRT074501","hsa","hsa","hsa-miR-19b-3p","NFATC2IP","0","0","0","0","1","0","0","0","1","2"
"MIRT074890","hsa","hsa","hsa-miR-19b-3p","CHD9","0","0","0","0","1","0","0","0","1","1"
"MIRT075331","hsa","hsa","hsa-miR-19b-3p","SF3B3","0","0","0","0","1","0","0","0","1","2"
"MIRT076584","hsa","hsa","hsa-miR-19b-3p","NUFIP2","0","0","0","0","1","0","0","0","1","1"
"MIRT079343","hsa","hsa","hsa-miR-19b-3p","CCDC137","0","0","0","0","1","0","0","0","1","2"
"MIRT079466","hsa","hsa","hsa-miR-19b-3p","FN3KRP","0","0","0","0","1","0","0","0","1","1"
"MIRT079745","hsa","hsa","hsa-miR-19b-3p","RBBP8","0","0","0","0","1","0","0","0","1","1"
"MIRT080681","hsa","hsa","hsa-miR-19b-3p","KIAA1468","0","0","0","0","1","0","0","0","1","1"
"MIRT082388","hsa","hsa","hsa-miR-19b-3p","HNRNPUL1","0","0","0","0","1","0","0","0","1","3"
"MIRT083230","hsa","hsa","hsa-miR-19b-3p","GINS1","0","0","0","0","1","0","0","0","1","1"
"MIRT085260","hsa","hsa","hsa-miR-19b-3p","CCNT2","0","0","0","0","1","0","0","0","1","1"
"MIRT085516","hsa","hsa","hsa-miR-19b-3p","SLC37A1","0","0","0","0","1","0","0","0","1","1"
"MIRT086399","hsa","hsa","hsa-miR-19b-3p","MFSD6","0","0","0","0","1","0","0","0","1","1"
"MIRT087603","hsa","hsa","hsa-miR-19b-3p","ATG16L1","0","0","0","0","1","0","0","0","1","1"
"MIRT087863","hsa","hsa","hsa-miR-19b-3p","CBY1","0","0","0","0","1","0","0","0","1","2"
"MIRT090334","hsa","hsa","hsa-miR-19b-3p","SEC61A1","0","0","0","0","1","0","0","0","1","5"
"MIRT090897","hsa","hsa","hsa-miR-19b-3p","ARHGEF26","0","0","0","0","1","0","0","0","1","1"
"MIRT091212","hsa","hsa","hsa-miR-19b-3p","USP13","0","0","0","0","1","0","0","0","1","1"
"MIRT091232","hsa","hsa","hsa-miR-19b-3p","FXR1","0","0","0","0","1","0","0","0","1","1"
"MIRT091939","hsa","hsa","hsa-miR-19b-3p","ZBTB47","0","0","0","0","1","0","0","0","1","3"
"MIRT093077","hsa","hsa","hsa-miR-19b-3p","SLC7A11","0","0","0","0","1","0","0","0","1","1"
"MIRT094088","hsa","hsa","hsa-miR-19b-3p","PAICS","0","0","0","0","1","0","0","0","1","3"
"MIRT094222","hsa","hsa","hsa-miR-19b-3p","G3BP2","0","0","0","0","1","0","0","0","1","5"
"MIRT094527","hsa","hsa","hsa-miR-19b-3p","C5ORF30","0","0","0","0","1","0","0","0","1","1"
"MIRT095136","hsa","hsa","hsa-miR-19b-3p","C5ORF24","0","0","0","0","1","0","0","0","1","1"
"MIRT095199","hsa","hsa","hsa-miR-19b-3p","SMAD5","0","0","0","0","1","0","0","0","1","1"
"MIRT095996","hsa","hsa","hsa-miR-19b-3p","ATP6V0E1","0","0","0","0","1","0","0","0","1","1"
"MIRT097557","hsa","hsa","hsa-miR-19b-3p","RASA1","0","0","0","0","1","0","0","0","1","1"
"MIRT099307","hsa","hsa","hsa-miR-19b-3p","QKI","0","0","0","0","1","0","0","0","1","2"
"MIRT099823","hsa","hsa","hsa-miR-19b-3p","SOX4","0","0","0","0","1","0","0","0","1","5"
"MIRT100761","hsa","hsa","hsa-miR-19b-3p","ENPP4","0","0","0","0","1","0","0","0","1","2"
"MIRT101802","hsa","hsa","hsa-miR-19b-3p","PNRC1","0","0","0","0","1","0","0","0","1","1"
"MIRT102615","hsa","hsa","hsa-miR-19b-3p","UBN2","0","0","0","0","1","0","0","0","1","4"
"MIRT104393","hsa","hsa","hsa-miR-19b-3p","ANKIB1","0","0","0","0","1","0","0","0","1","1"
"MIRT105200","hsa","hsa","hsa-miR-19b-3p","EFR3A","0","0","0","0","1","0","0","0","1","1"
"MIRT105303","hsa","hsa","hsa-miR-19b-3p","VPS37A","0","0","0","0","1","0","0","0","1","1"
"MIRT105430","hsa","hsa","hsa-miR-19b-3p","ATP6V1B2","0","0","0","0","1","0","0","0","1","6"
"MIRT106954","hsa","hsa","hsa-miR-19b-3p","RAB14","0","0","0","0","1","0","0","0","1","2"
"MIRT107275","hsa","hsa","hsa-miR-19b-3p","FAM73B","0","0","0","0","1","0","0","0","1","1"
"MIRT108874","hsa","hsa","hsa-miR-19b-3p","HPRT1","0","0","0","0","1","0","0","0","1","1"
"MIRT112759","hsa","hsa","hsa-miR-19b-3p","ADIPOR2","0","0","0","0","1","0","0","0","1","1"
"MIRT113581","hsa","hsa","hsa-miR-19b-3p","ZDHHC18","0","0","0","0","1","0","0","0","1","1"
"MIRT113883","hsa","hsa","hsa-miR-19b-3p","KPNA6","0","0","0","0","1","0","0","0","1","3"
"MIRT117353","hsa","hsa","hsa-miR-19b-3p","TGIF1","0","0","0","0","1","0","0","0","1","2"
"MIRT125561","hsa","hsa","hsa-miR-19b-3p","SCD","0","0","0","0","1","0","0","0","1","1"
"MIRT126662","hsa","hsa","hsa-miR-19b-3p","RAB18","0","0","0","0","1","0","0","0","1","1"
"MIRT127083","hsa","hsa","hsa-miR-19b-3p","REEP3","0","0","0","0","1","0","0","0","1","1"
"MIRT127204","hsa","hsa","hsa-miR-19b-3p","PLAU","0","0","0","0","1","0","0","0","1","1"
"MIRT127442","hsa","hsa","hsa-miR-19b-3p","FAS","0","0","0","0","1","0","0","0","1","1"
"MIRT129455","hsa","hsa","hsa-miR-19b-3p","CHEK1","0","0","0","0","1","0","0","0","1","1"
"MIRT129780","hsa","hsa","hsa-miR-19b-3p","FAM46C","0","0","0","0","1","0","0","0","1","1"
"MIRT129959","hsa","hsa","hsa-miR-19b-3p","TNFRSF1B","0","0","0","0","1","0","0","0","1","1"
"MIRT130678","hsa","hsa","hsa-miR-19b-3p","GATAD2B","0","0","0","0","1","0","0","0","1","1"
"MIRT130846","hsa","hsa","hsa-miR-19b-3p","ZBTB7B","0","0","0","0","1","0","0","0","1","1"
"MIRT132677","hsa","hsa","hsa-miR-19b-3p","RASSF5","0","0","0","0","1","0","0","0","1","1"
"MIRT132982","hsa","hsa","hsa-miR-19b-3p","WNK1","0","0","0","0","1","0","0","0","1","1"
"MIRT133162","hsa","hsa","hsa-miR-19b-3p","GIT2","0","0","0","0","1","0","0","0","1","1"
"MIRT133377","hsa","hsa","hsa-miR-19b-3p","BCL7A","0","0","0","0","1","0","0","0","1","1"
"MIRT134302","hsa","hsa","hsa-miR-19b-3p","GPR137B","0","0","0","0","1","0","0","0","1","1"
"MIRT136440","hsa","hsa","hsa-miR-19b-3p","PLXNC1","0","0","0","0","1","0","0","0","1","1"
"MIRT137290","hsa","hsa","hsa-miR-19b-3p","MBNL2","0","0","0","0","1","0","0","0","1","1"
"MIRT137384","hsa","hsa","hsa-miR-19b-3p","MACF1","0","0","0","0","1","0","0","0","1","1"
"MIRT137541","hsa","hsa","hsa-miR-19b-3p","RCOR1","0","0","0","0","1","0","0","0","1","1"
"MIRT138188","hsa","hsa","hsa-miR-19b-3p","KLHDC2","0","0","0","0","1","0","0","0","1","1"
"MIRT138347","hsa","hsa","hsa-miR-19b-3p","FRMD6","0","0","0","0","1","0","0","0","1","1"
"MIRT139872","hsa","hsa","hsa-miR-19b-3p","BTF3L4","0","0","0","0","1","0","0","0","1","4"
"MIRT139916","hsa","hsa","hsa-miR-19b-3p","KLF13","0","0","0","0","1","0","0","0","1","1"
"MIRT140963","hsa","hsa","hsa-miR-19b-3p","NPTN","0","0","0","0","1","0","0","0","1","1"
"MIRT141351","hsa","hsa","hsa-miR-19b-3p","ABHD17C","0","0","0","0","1","0","0","0","1","1"
"MIRT141935","hsa","hsa","hsa-miR-19b-3p","SMG1","0","0","0","0","1","0","0","0","1","5"
"MIRT142379","hsa","hsa","hsa-miR-19b-3p","TNRC6A","0","0","0","0","1","0","0","0","1","3"
"MIRT142989","hsa","hsa","hsa-miR-19b-3p","TNFRSF12A","0","0","0","0","1","0","0","0","1","1"
"MIRT144148","hsa","hsa","hsa-miR-19b-3p","PHF13","0","0","0","0","1","0","0","0","1","1"
"MIRT144489","hsa","hsa","hsa-miR-19b-3p","MIER1","0","0","0","0","1","0","0","0","1","1"
"MIRT144866","hsa","hsa","hsa-miR-19b-3p","MAP2K3","0","0","0","0","1","0","0","0","1","1"
"MIRT145463","hsa","hsa","hsa-miR-19b-3p","NF1","0","0","0","0","1","0","0","0","1","1"
"MIRT145511","hsa","hsa","hsa-miR-19b-3p","SUZ12","0","0","0","0","1","0","0","0","1","1"
"MIRT147075","hsa","hsa","hsa-miR-19b-3p","DHX40","0","0","0","0","1","0","0","0","1","1"
"MIRT147920","hsa","hsa","hsa-miR-19b-3p","CAMTA1","0","0","0","0","1","0","0","0","1","1"
"MIRT148867","hsa","hsa","hsa-miR-19b-3p","ANKRD12","0","0","0","0","1","0","0","0","1","1"
"MIRT149310","hsa","hsa","hsa-miR-19b-3p","PDE4A","0","0","0","0","1","0","0","0","1","1"
"MIRT150381","hsa","hsa","hsa-miR-19b-3p","CC2D1A","0","0","0","0","1","0","0","0","1","1"
"MIRT150617","hsa","hsa","hsa-miR-19b-3p","SLC27A1","0","0","0","0","1","0","0","0","1","1"
"MIRT151585","hsa","hsa","hsa-miR-19b-3p","ZNF526","0","0","0","0","1","0","0","0","1","1"
"MIRT153284","hsa","hsa","hsa-miR-19b-3p","FAM83D","0","0","0","0","1","0","0","0","1","1"
"MIRT156403","hsa","hsa","hsa-miR-19b-3p","RAPGEF4","0","0","0","0","1","0","0","0","1","1"
"MIRT156587","hsa","hsa","hsa-miR-19b-3p","COQ10B","0","0","0","0","1","0","0","0","1","1"
"MIRT157708","hsa","hsa","hsa-miR-19b-3p","CAB39","0","0","0","0","1","0","0","0","1","1"
"MIRT158799","hsa","hsa","hsa-miR-19b-3p","PPARA","0","0","0","0","1","0","0","0","1","1"
"MIRT159104","hsa","hsa","hsa-miR-19b-3p","NRBP1","0","0","0","0","1","0","0","0","1","1"
"MIRT159678","hsa","hsa","hsa-miR-19b-3p","AFTPH","0","0","0","0","1","0","0","0","1","1"
"MIRT162257","hsa","hsa","hsa-miR-19b-3p","LMLN","0","0","0","0","1","0","0","0","1","2"
"MIRT162698","hsa","hsa","hsa-miR-19b-3p","ITPR1","0","0","0","0","1","0","0","0","1","1"
"MIRT164477","hsa","hsa","hsa-miR-19b-3p","RAPGEF2","0","0","0","0","1","0","0","0","1","1"
"MIRT164523","hsa","hsa","hsa-miR-19b-3p","MSMO1","0","0","0","0","1","0","0","0","1","2"
"MIRT166256","hsa","hsa","hsa-miR-19b-3p","C5ORF51","0","0","0","0","1","0","0","0","1","2"
"MIRT166400","hsa","hsa","hsa-miR-19b-3p","MAP3K1","0","0","0","0","1","0","0","0","1","1"
"MIRT168651","hsa","hsa","hsa-miR-19b-3p","MAPK14","0","0","0","0","1","0","0","0","1","1"
"MIRT170952","hsa","hsa","hsa-miR-19b-3p","IKZF1","0","0","0","0","1","0","0","0","1","1"
"MIRT172152","hsa","hsa","hsa-miR-19b-3p","FZD6","0","0","0","0","1","0","0","0","1","5"
"MIRT172596","hsa","hsa","hsa-miR-19b-3p","CNOT7","0","0","0","0","1","0","0","0","1","1"
"MIRT173378","hsa","hsa","hsa-miR-19b-3p","TNKS","0","0","0","0","1","0","0","0","1","1"
"MIRT175593","hsa","hsa","hsa-miR-19b-3p","OCRL","0","0","0","0","1","0","0","0","1","1"
"MIRT176284","hsa","hsa","hsa-miR-19b-3p","DDX3Y","0","0","0","0","1","0","0","0","1","1"
"MIRT177385","hsa","hsa","hsa-miR-19b-3p","WAC","0","0","0","0","1","0","0","0","1","1"
"MIRT178925","hsa","hsa","hsa-miR-19b-3p","C11ORF57","0","0","0","0","1","0","0","0","1","2"
"MIRT179066","hsa","hsa","hsa-miR-19b-3p","PAFAH1B2","0","0","0","0","1","0","0","0","1","3"
"MIRT179424","hsa","hsa","hsa-miR-19b-3p","TBRG1","0","0","0","0","1","0","0","0","1","3"
"MIRT188210","hsa","hsa","hsa-miR-19b-3p","RAP1B","0","0","0","0","1","0","0","0","1","1"
"MIRT193022","hsa","hsa","hsa-miR-19b-3p","TMOD3","0","0","0","0","1","0","0","0","1","4"
"MIRT193530","hsa","hsa","hsa-miR-19b-3p","RORA","0","0","0","0","1","0","0","0","1","2"
"MIRT195614","hsa","hsa","hsa-miR-19b-3p","FAM195A","0","0","0","0","1","0","0","0","1","3"
"MIRT203046","hsa","hsa","hsa-miR-19b-3p","AMMECR1L","0","0","0","0","1","0","0","0","1","2"
"MIRT208723","hsa","hsa","hsa-miR-19b-3p","MED12L","0","0","0","0","1","0","0","0","1","3"
"MIRT209478","hsa","hsa","hsa-miR-19b-3p","EIF4A2","0","0","0","0","1","0","0","0","1","4"
"MIRT211503","hsa","hsa","hsa-miR-19b-3p","ELMOD2","0","0","0","0","1","0","0","0","1","2"
"MIRT213429","hsa","hsa","hsa-miR-19b-3p","MOB1B","0","0","0","0","1","0","0","0","1","3"
"MIRT213703","hsa","hsa","hsa-miR-19b-3p","AFF1","0","0","0","0","1","0","0","0","1","1"
"MIRT213974","hsa","hsa","hsa-miR-19b-3p","DCP2","0","0","0","0","1","0","0","0","1","1"
"MIRT217600","hsa","hsa","hsa-miR-19b-3p","NUS1","0","0","0","0","1","0","0","0","1","1"
"MIRT220280","hsa","hsa","hsa-miR-19b-3p","TMEM106B","0","0","0","0","1","0","0","0","1","1"
"MIRT230216","hsa","hsa","hsa-miR-19b-3p","RPS4Y1","0","0","0","0","1","0","0","0","1","1"
"MIRT230964","hsa","hsa","hsa-miR-19b-3p","PRRG4","0","0","0","0","1","0","0","0","1","1"
"MIRT243091","hsa","hsa","hsa-miR-19b-3p","LCLAT1","0","0","0","0","1","0","0","0","1","3"
"MIRT243390","hsa","hsa","hsa-miR-19b-3p","SKIL","0","0","0","0","1","0","0","0","1","5"
"MIRT245296","hsa","hsa","hsa-miR-19b-3p","BAMBI","0","0","0","0","1","0","0","0","1","1"
"MIRT248071","hsa","hsa","hsa-miR-19b-3p","SLC38A2","0","0","0","0","1","0","0","0","1","3"
"MIRT250719","hsa","hsa","hsa-miR-19b-3p","DEF8","0","0","0","0","1","0","0","0","1","1"
"MIRT251363","hsa","hsa","hsa-miR-19b-3p","RNF167","0","0","0","0","1","0","0","0","1","1"
"MIRT252921","hsa","hsa","hsa-miR-19b-3p","BCL3","0","0","0","0","1","0","0","0","1","1"
"MIRT253411","hsa","hsa","hsa-miR-19b-3p","EVI5L","0","0","0","0","1","0","0","0","1","2"
"MIRT259382","hsa","hsa","hsa-miR-19b-3p","SLC6A8","0","0","0","0","1","0","0","0","1","2"
"MIRT260200","hsa","hsa","hsa-miR-19b-3p","KCNJ2","0","0","0","0","1","0","0","0","1","1"
"MIRT260228","hsa","hsa","hsa-miR-19b-3p","ASNA1","0","0","0","0","1","0","0","0","1","1"
"MIRT275174","hsa","hsa","hsa-miR-19b-3p","BTG1","0","0","0","0","1","0","0","0","1","1"
"MIRT275509","hsa","hsa","hsa-miR-19b-3p","ZIC5","0","0","0","0","1","0","0","0","1","1"
"MIRT278995","hsa","hsa","hsa-miR-19b-3p","GMFB","0","0","0","0","1","0","0","0","1","6"
"MIRT280868","hsa","hsa","hsa-miR-19b-3p","NIPA1","0","0","0","0","1","0","0","0","1","3"
"MIRT283022","hsa","hsa","hsa-miR-19b-3p","NFIA","0","0","0","0","1","0","0","0","1","1"
"MIRT284269","hsa","hsa","hsa-miR-19b-3p","ALG1","0","0","0","0","1","0","0","0","1","1"
"MIRT287195","hsa","hsa","hsa-miR-19b-3p","STAT5B","0","0","0","0","1","0","0","0","1","1"
"MIRT290694","hsa","hsa","hsa-miR-19b-3p","POLI","0","0","0","0","1","0","0","1","2","2"
"MIRT291962","hsa","hsa","hsa-miR-19b-3p","CHERP","0","0","0","0","1","0","0","0","1","1"
"MIRT295903","hsa","hsa","hsa-miR-19b-3p","DSN1","0","0","0","0","1","0","0","0","1","1"
"MIRT296525","hsa","hsa","hsa-miR-19b-3p","STX16","0","0","0","0","1","0","0","0","1","1"
"MIRT298582","hsa","hsa","hsa-miR-19b-3p","BRWD1","0","0","0","0","1","0","0","0","1","2"
"MIRT313090","hsa","hsa","hsa-miR-19b-3p","RNF44","0","0","0","0","1","0","0","0","1","2"
"MIRT313687","hsa","hsa","hsa-miR-19b-3p","ITGA2","0","0","0","0","1","0","0","0","1","1"
"MIRT323127","hsa","hsa","hsa-miR-19b-3p","AGPAT5","0","0","0","0","1","0","0","0","1","1"
"MIRT323693","hsa","hsa","hsa-miR-19b-3p","PLEKHF2","0","0","0","0","1","0","0","0","1","2"
"MIRT367153","hsa","hsa","hsa-miR-19b-3p","HIST2H4A","0","0","0","0","1","0","0","0","1","3"
"MIRT367177","hsa","hsa","hsa-miR-19b-3p","HIST2H4B","0","0","0","0","1","0","0","0","1","3"
"MIRT402568","hsa","hsa","hsa-miR-19b-3p","ARFGEF1","0","0","0","0","1","0","0","0","1","1"
"MIRT405627","hsa","hsa","hsa-miR-19b-3p","WBP4","0","0","0","0","1","0","0","0","1","2"
"MIRT437514","hsa","hsa","hsa-miR-19b-3p","RGNEF","0","0","0","0","0","0","0","0","0","1"
"MIRT437515","hsa","hsa","hsa-miR-19b-3p","PSG4","0","0","0","0","0","0","0","0","0","1"
"MIRT437516","hsa","hsa","hsa-miR-19b-3p","PIWIL4","0","0","0","0","0","0","0","0","0","1"
"MIRT437517","hsa","hsa","hsa-miR-19b-3p","USP34","0","0","0","0","0","0","0","0","0","1"
"MIRT437518","hsa","hsa","hsa-miR-19b-3p","TTC9C","0","0","0","0","0","0","0","0","0","1"
"MIRT437520","hsa","hsa","hsa-miR-19b-3p","ALKBH6","0","0","0","0","0","0","0","0","0","1"
"MIRT437521","hsa","hsa","hsa-miR-19b-3p","KAT2A","0","0","0","0","0","0","0","0","0","1"
"MIRT437523","hsa","hsa","hsa-miR-19b-3p","GRK4","0","0","0","0","0","0","0","0","0","1"
"MIRT437524","hsa","hsa","hsa-miR-19b-3p","ESRRB","0","0","0","0","0","0","0","0","0","1"
"MIRT437525","hsa","hsa","hsa-miR-19b-3p","SGSM3","0","0","0","0","0","0","0","0","0","1"
"MIRT437526","hsa","hsa","hsa-miR-19b-3p","RNASE1","0","0","0","0","0","0","0","0","0","1"
"MIRT437527","hsa","hsa","hsa-miR-19b-3p","ST13","0","0","0","0","0","0","0","0","0","1"
"MIRT437528","hsa","hsa","hsa-miR-19b-3p","WDFY2","0","0","0","0","0","0","0","0","0","1"
"MIRT437529","hsa","hsa","hsa-miR-19b-3p","ABCA2","0","0","0","0","0","0","0","0","0","1"
"MIRT437530","hsa","hsa","hsa-miR-19b-3p","BTN2A2","0","0","0","0","0","0","0","0","0","1"
"MIRT437533","hsa","hsa","hsa-miR-19b-3p","REM1","0","0","0","0","0","0","0","0","0","1"
"MIRT437534","hsa","hsa","hsa-miR-19b-3p","C1orf26","0","0","0","0","0","0","0","0","0","1"
"MIRT437535","hsa","hsa","hsa-miR-19b-3p","SIRPB2","0","0","0","0","0","0","0","0","0","1"
"MIRT437536","hsa","hsa","hsa-miR-19b-3p","MED28","0","0","0","0","0","0","0","0","0","1"
"MIRT437537","hsa","hsa","hsa-miR-19b-3p","TMEM107","0","0","0","0","0","0","0","0","0","1"
"MIRT437538","hsa","hsa","hsa-miR-19b-3p","CASQ1","0","0","0","0","0","0","0","0","0","1"
"MIRT437539","hsa","hsa","hsa-miR-19b-3p","C4orf39","0","0","0","0","0","0","0","0","0","1"
"MIRT437540","hsa","hsa","hsa-miR-19b-3p","ZNF772","0","0","0","0","1","0","0","0","1","3"
"MIRT437541","hsa","hsa","hsa-miR-19b-3p","NDFIP1","0","0","0","0","0","0","0","0","0","1"
"MIRT437542","hsa","hsa","hsa-miR-19b-3p","MYBL2","0","0","0","0","0","0","0","0","0","1"
"MIRT437866","hsa","hsa","hsa-miR-19b-3p","TGFB1","0","0","1","0","0","0","0","0","1","1"
"MIRT437867","hsa","hsa","hsa-miR-19b-3p","CREB1","0","0","1","0","0","0","0","0","1","1"
"MIRT438624","hsa","hsa","hsa-miR-19b-3p","TP53","1","0","1","0","1","0","0","0","3","2"
"MIRT438807","hsa","hsa","hsa-miR-19b-3p","DNMT1","1","0","0","0","0","0","0","0","1","1"
"MIRT456094","hsa","hsa","hsa-miR-19b-3p","MB21D1","0","0","0","0","1","0","0","0","1","3"
"MIRT457964","hsa","hsa","hsa-miR-19b-3p","PTPRB","0","0","0","0","1","0","0","0","1","1"
"MIRT460411","hsa","hsa","hsa-miR-19b-3p","TNFRSF10B","0","0","0","0","1","0","0","0","1","2"
"MIRT462957","hsa","hsa","hsa-miR-19b-3p","ZNF800","0","0","0","0","1","0","0","0","1","7"
"MIRT463651","hsa","hsa","hsa-miR-19b-3p","YY1","0","0","0","0","1","0","0","0","1","4"
"MIRT463908","hsa","hsa","hsa-miR-19b-3p","WNT7B","0","0","0","0","1","0","0","0","1","1"
"MIRT466343","hsa","hsa","hsa-miR-19b-3p","THBS1","0","0","0","0","1","0","0","0","1","1"
"MIRT466376","hsa","hsa","hsa-miR-19b-3p","TGOLN2","0","0","0","0","1","0","0","0","1","3"
"MIRT466811","hsa","hsa","hsa-miR-19b-3p","STX6","0","0","0","0","1","0","0","0","1","4"
"MIRT468241","hsa","hsa","hsa-miR-19b-3p","SGK1","0","0","0","0","1","0","0","0","1","2"
"MIRT469278","hsa","hsa","hsa-miR-19b-3p","RHOB","0","0","0","0","1","0","0","0","1","4"
"MIRT470337","hsa","hsa","hsa-miR-19b-3p","PPP6R1","0","0","0","0","1","0","0","0","1","1"
"MIRT472560","hsa","hsa","hsa-miR-19b-3p","NACC1","0","0","0","0","1","0","0","0","1","2"
"MIRT472786","hsa","hsa","hsa-miR-19b-3p","MTMR6","0","0","0","0","1","0","0","0","1","4"
"MIRT473734","hsa","hsa","hsa-miR-19b-3p","MAP3K9","0","0","0","0","1","0","0","0","1","1"
"MIRT474480","hsa","hsa","hsa-miR-19b-3p","KLHL11","0","0","0","0","1","0","0","0","1","4"
"MIRT474746","hsa","hsa","hsa-miR-19b-3p","KIF13A","0","0","0","0","1","0","0","0","1","3"
"MIRT475200","hsa","hsa","hsa-miR-19b-3p","IMPDH1P11","0","0","0","0","1","0","0","0","1","3"
"MIRT476914","hsa","hsa","hsa-miR-19b-3p","FBLIM1","0","0","0","0","1","0","0","0","1","2"
"MIRT477371","hsa","hsa","hsa-miR-19b-3p","EOGT","0","0","0","0","1","0","0","0","1","2"
"MIRT477478","hsa","hsa","hsa-miR-19b-3p","ELL2","0","0","0","0","1","0","0","0","1","1"
"MIRT478113","hsa","hsa","hsa-miR-19b-3p","DLG5","0","0","0","0","1","0","0","0","1","3"
"MIRT479663","hsa","hsa","hsa-miR-19b-3p","CD164","0","0","0","0","1","0","0","0","1","2"
"MIRT479822","hsa","hsa","hsa-miR-19b-3p","CCNA2","0","0","0","0","1","0","0","0","1","4"
"MIRT480022","hsa","hsa","hsa-miR-19b-3p","CAPRIN2","0","0","0","0","1","0","0","0","1","2"
"MIRT481863","hsa","hsa","hsa-miR-19b-3p","ANKRD50","0","0","0","0","1","0","0","0","1","1"
"MIRT482515","hsa","hsa","hsa-miR-19b-3p","ACTB","0","0","0","0","1","0","0","0","1","2"
"MIRT482594","hsa","hsa","hsa-miR-19b-3p","ABHD14B","0","0","0","0","1","0","0","0","1","1"
"MIRT483459","hsa","hsa","hsa-miR-19b-3p","YTHDF1","0","0","0","0","1","0","0","0","1","3"
"MIRT484948","hsa","hsa","hsa-miR-19b-3p","ZFYVE26","0","0","0","0","1","0","0","0","1","2"
"MIRT485563","hsa","hsa","hsa-miR-19b-3p","FOXQ1","0","0","0","0","1","0","0","0","1","1"
"MIRT485652","hsa","hsa","hsa-miR-19b-3p","DICER1","0","0","0","0","1","0","0","0","1","2"
"MIRT485807","hsa","hsa","hsa-miR-19b-3p","ARPP19","0","0","0","0","1","0","0","0","1","2"
"MIRT491941","hsa","hsa","hsa-miR-19b-3p","WDR45B","0","0","0","0","1","0","0","0","1","4"
"MIRT492242","hsa","hsa","hsa-miR-19b-3p","SLC48A1","0","0","0","0","1","0","0","0","1","1"
"MIRT493099","hsa","hsa","hsa-miR-19b-3p","MMGT1","0","0","0","0","1","0","0","0","1","6"
"MIRT494486","hsa","hsa","hsa-miR-19b-3p","BRWD3","0","0","0","0","1","0","0","0","1","1"
"MIRT495275","hsa","hsa","hsa-miR-19b-3p","NICN1","0","0","0","0","1","0","0","0","1","2"
